entity_id,entity_type,timestamp,source_ip,geo_location,lat,lon,resource_accessed,resource_sensitivity,auth_method,auth_status,session_duration,command_sequence,device_fingerprint,label,hour_of_day,day_of_week,off_hours_score,resource_sensitivity_weight,auth_failure_flag,auth_method_encoded,geo_velocity,location_change,device_change,new_resource_access,new_device_flag,failed_login_count,historical_resource_score,historical_login_score,is_cold_start,resource_diversity,resource_frequency,anomaly_score,is_anomaly,predicted_attack,confidence_score,risk_score,severity,factor_device,factor_geo,factor_off_hours,factor_sensitivity,factor_failures
user_800,user,2026-07-05 03:59:15.885777,192.168.57.68,Paris,48.8566,2.3522,CRM_System,internal,token,success,1194,READ_DOC; UPDATE_PROFILE; LOGIN; SEARCH_DIRECTORY,macOS-ARM64-1f079a6c,normal,3,6,1.0,0.3,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0999999999999999,0,5,0.0,0.6044524881318676,0,lateral_movement,0.56,39,Medium,0,0,15,3,0
sa_041,service_account,2026-06-30 03:52:49.043632,10.0.5.121,New York,40.7128,-74.006,Analytics_Lake,restricted,token,success,359,QUERY_TABLE,Linux-Server-2886fd25,normal,3,1,1.0,0.7,0,2,0.0,0.0,0.0,0,0,0,1.0,0.3333333333333333,0,4,1.0,0.4894278108448228,0,lateral_movement,0.59,39,Medium,0,0,15,7,0
user_033,user,2026-06-30 03:02:17.654348,192.168.109.106,Paris,48.8566,2.3522,CRM_System,internal,password,success,1229,LOGIN; SEARCH_DIRECTORY; READ_DOC; UPDATE_PROFILE,macOS-ARM64-fd922cc8,normal,3,1,1.0,0.3,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,1,4,0.0,0.5862604270734234,0,lateral_movement,0.63,39,Medium,0,0,15,3,0
dev_074,edge_device,2026-07-04 05:07:02.953041,172.16.46.122,Paris,48.8566,2.3522,Financial_Master,critical,certificate,success,110,SELECT_ALL_CREDENTIALS; ADMIN_LOGIN,IoT-Firmware-d5b24488,normal,5,5,1.0,1.0,0,3,0.0,0.0,0.0,0,0,0,0.1666666666666666,0.0,0,3,0.1666666666666666,0.3967991471779041,0,lateral_movement,0.66,39,Medium,0,0,15,10,0
user_443,user,2026-06-28 05:20:30.928366,192.168.48.81,Sydney,-33.8688,151.2093,CRM_System,internal,password,success,1214,UPDATE_PROFILE,Win11-x64-7a2301a9,normal,5,6,1.0,0.3,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,1,4,0.0,0.5714755963546576,0,lateral_movement,0.63,38,Medium,0,0,15,3,0
user_378,user,2026-06-28 05:38:12.440354,192.168.240.150,Sydney,-33.8688,151.2093,Company_Wiki,internal,password,success,810,SEARCH_DIRECTORY; UPDATE_PROFILE,Ubuntu-Linux-1a2525d3,normal,5,6,1.0,0.3,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,1,5,0.0,0.5689949420464673,0,lateral_movement,0.54,38,Medium,0,0,15,3,0
user_618,user,2026-07-05 23:54:22.981249,192.168.176.162,Mumbai,19.076,72.8777,Company_Wiki,internal,biometric,failure,1498,LOGIN; READ_DOC; SEARCH_DIRECTORY; UPDATE_PROFILE,Ubuntu-Linux-3fd8831f,normal,23,6,0.5,0.3,1,4,0.0,0.0,0.0,0,0,1,0.6109090909090908,0.1478787878787878,0,4,0.6109090909090908,0.7477584529731408,1,lateral_movement,0.29,38,Medium,0,0,8,3,2
user_145,user,2026-07-02 02:39:48.732199,192.168.49.236,Tokyo,35.6762,139.6503,HR_Portal,internal,biometric,success,1258,SEARCH_DIRECTORY; LOGIN; READ_DOC; UPDATE_PROFILE,macOS-ARM64-a7cbde5d,normal,2,3,1.0,0.3,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,1,3,0.0,0.5677432326221726,0,lateral_movement,0.65,38,Medium,0,0,15,3,0
dev_063,edge_device,2026-07-06 00:51:20.075614,172.16.61.241,London,51.5074,-0.1278,Analytics_Lake,restricted,certificate,success,93,QUERY_TABLE,IoT-Firmware-ef7bfc52,normal,0,0,0.5,0.7,0,3,0.0,0.0,0.0,1,0,0,0.0,0.0,0,5,0.0,0.6577678227390001,0,lateral_movement,0.77,38,Medium,0,0,8,7,0
user_448,user,2026-07-15 10:23:03.969298,192.168.29.147,Singapore,1.3521,103.8198,Analytics_Lake,restricted,token,failure,921,QUERY_TABLE; GIT_PULL; RUN_BUILD_SCRIPT; SSH_CONNECT,Ubuntu-Linux-fd74a504,normal,10,2,0.0,0.7,1,2,0.0,0.0,0.0,1,0,1,0.0,0.0333333333333333,0,5,0.0,0.8300114113348993,1,lateral_movement,0.69,38,Medium,0,0,0,7,2
dev_037,edge_device,2026-07-06 00:52:56.566757,172.16.86.3,Sydney,-33.8688,151.2093,Analytics_Lake,restricted,certificate,success,124,RUN_BUILD_SCRIPT; QUERY_TABLE,IoT-Firmware-8828447e,normal,0,0,0.5,0.7,0,3,0.0,0.0,0.0,1,0,0,0.0,0.0916666666666666,0,4,0.0,0.6610973459308841,0,lateral_movement,0.77,38,Medium,0,0,8,7,0
user_128,user,2026-07-02 03:25:07.052169,192.168.30.140,Mumbai,19.076,72.8777,Company_Wiki,internal,password,success,870,LOGIN; UPDATE_PROFILE; READ_DOC; SEARCH_DIRECTORY,macOS-ARM64-12408c9c,normal,3,3,1.0,0.3,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,0,6,0.0,0.5818571194261717,0,lateral_movement,0.55,38,Medium,0,0,15,3,0
user_561,user,2026-07-02 04:01:16.518864,192.168.248.138,Singapore,1.3521,103.8198,HR_Portal,internal,password,success,1693,LOGIN; UPDATE_PROFILE; SEARCH_DIRECTORY; READ_DOC,macOS-ARM64-680c0cb3,normal,4,3,1.0,0.3,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,0,4,0.0,0.5618823466339612,0,lateral_movement,0.71,38,Medium,0,0,15,3,0
dev_159,edge_device,2026-07-08 04:51:29.199192,172.16.16.134,Singapore,1.3521,103.8198,CRM_System,internal,certificate,success,122,UPDATE_PROFILE; READ_DOC; LOGIN,IoT-Firmware-815e9d0e,normal,4,2,1.0,0.3,0,3,0.0,0.0,0.0,1,0,0,0.0,0.0,0,5,0.0,0.5672191165393516,0,lateral_movement,0.51,38,Medium,0,0,15,3,0
user_974,user,2026-06-28 05:54:03.224306,192.168.23.63,Singapore,1.3521,103.8198,Public_API,public,token,success,2005,HTTP_GET /api/v1/catalog,Ubuntu-Linux-fd45c0e4,normal,5,6,1.0,0.1,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0,1,4,0.0,0.615996017064235,0,lateral_movement,0.69,38,Medium,0,0,15,1,0
user_656,user,2026-07-19 00:01:47.711574,192.168.155.180,Tokyo,35.6762,139.6503,Dev_Database,restricted,token,success,668,SSH_CONNECT; GIT_PULL; QUERY_TABLE; RUN_BUILD_SCRIPT,macOS-ARM64-07ea6259,normal,0,6,0.5,0.7,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0349999999999999,0,7,0.0,0.6639823080616991,0,lateral_movement,0.81,38,Medium,0,0,8,7,0
user_031,user,2026-07-02 18:05:10.377347,192.168.125.55,Sydney,-33.8688,151.2093,Dev_Database,restricted,token,failure,1405,SSH_CONNECT; RUN_BUILD_SCRIPT; GIT_PULL,Ubuntu-Linux-b8486d31,normal,18,3,0.0,0.7,1,2,0.0,0.0,0.0,1,0,1,0.0,0.0,0,5,0.0,0.8292619355516042,1,lateral_movement,0.71,38,Medium,0,0,0,7,2
user_755,user,2026-07-18 23:48:50.627185,192.168.198.63,Toronto,43.6532,-79.3832,HR_Portal,internal,token,failure,1352,UPDATE_PROFILE; SEARCH_DIRECTORY; LOGIN,macOS-ARM64-bfcaa198,normal,23,5,0.5,0.3,1,2,0.0,0.0,0.0,0,0,1,0.5599999999999999,0.0733333333333333,0,6,0.5599999999999999,0.7473866070923093,1,lateral_movement,0.3,38,Medium,0,0,8,3,2
user_381,user,2026-06-28 05:34:45.989544,192.168.188.204,San Francisco,37.7749,-122.4194,CRM_System,internal,password,success,1487,LOGIN; READ_DOC,Win11-x64-e91a5acf,normal,5,6,1.0,0.3,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,0,4,0.0,0.5755169621586299,0,lateral_movement,0.63,38,Medium,0,0,15,3,0
sa_100,service_account,2026-07-09 01:59:02.628540,10.0.32.255,London,51.5074,-0.1278,Analytics_Lake,restricted,certificate,success,397,SSH_CONNECT; QUERY_TABLE; RUN_BUILD_SCRIPT,Linux-Server-52a4e9a8,normal,1,3,1.0,0.7,0,3,0.0,0.0,0.0,0,0,0,0.5499999999999999,0.2166666666666666,0,5,0.5499999999999999,0.4492509028387721,0,lateral_movement,0.66,38,Medium,0,0,15,7,0
user_210,user,2026-06-27 03:29:24.067281,192.168.109.125,San Francisco,37.7749,-122.4194,Public_API,public,biometric,success,668,HTTP_GET /api/v1/health,Ubuntu-Linux-84f41330,normal,3,5,1.0,0.1,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,1,6,0.0,0.6231713973377242,0,lateral_movement,0.55,38,Medium,0,0,15,1,0
user_963,user,2026-07-04 23:35:32.759331,192.168.222.8,London,51.5074,-0.1278,Analytics_Lake,restricted,token,success,1979,QUERY_TABLE; GIT_PULL,macOS-ARM64-0c9ef022,normal,23,5,0.5,0.7,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0,0,5,0.0,0.6692621819803317,0,lateral_movement,1.0,38,Medium,0,0,8,7,0
user_987,user,2026-07-08 06:28:02.778898,192.168.43.119,London,51.5074,-0.1278,Dev_Database,restricted,biometric,success,1350,GIT_PULL,Win11-x64-1f3fc2bd,normal,6,2,0.5,0.7,0,4,0.0,0.0,0.0,1,0,0,0.0,0.2515384615384615,0,4,0.0,0.6628091035910249,0,lateral_movement,0.95,38,Medium,0,0,8,7,0
user_817,user,2026-06-28 05:21:32.013552,192.168.153.40,San Francisco,37.7749,-122.4194,Company_Wiki,internal,password,success,478,UPDATE_PROFILE,Ubuntu-Linux-c6322617,normal,5,6,1.0,0.3,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,1,3,0.0,0.5615103848693211,0,lateral_movement,0.53,38,Medium,0,0,15,3,0
sa_038,service_account,2026-06-27 03:22:47.229271,10.0.33.30,London,51.5074,-0.1278,Dev_Database,restricted,certificate,success,422,RUN_BUILD_SCRIPT; SSH_CONNECT; QUERY_TABLE,Linux-Server-878d839e,normal,3,5,1.0,0.7,0,3,0.0,0.0,0.0,0,0,0,0.5,-0.4166666666666667,1,5,0.5,0.4612093219278606,0,lateral_movement,0.6,38,Medium,0,0,15,7,0
user_334,user,2026-07-02 08:01:28.656945,192.168.146.155,New York,40.7128,-74.006,Dev_Database,restricted,biometric,failure,695,QUERY_TABLE; RUN_BUILD_SCRIPT,macOS-ARM64-04c1c1e5,normal,8,3,0.0,0.7,1,4,0.0,0.0,0.0,1,0,1,0.0,0.0,1,5,0.0,0.8536150974763376,1,lateral_movement,0.65,38,Medium,0,0,0,7,2
dev_085,edge_device,2026-07-02 11:43:45.386139,172.16.26.76,San Francisco,37.7749,-122.4194,Analytics_Lake,restricted,certificate,failure,129,QUERY_TABLE; SSH_CONNECT; GIT_PULL; RUN_BUILD_SCRIPT,IoT-Firmware-54e2a149,normal,11,3,0.0,0.7,1,3,0.0,0.0,0.0,1,0,1,0.0,0.0,0,3,0.0,0.8558077753809281,1,lateral_movement,0.61,38,Medium,0,0,0,7,2
user_123,user,2026-06-28 12:37:32.675450,192.168.79.146,Toronto,43.6532,-79.3832,Prod_Master_DB,critical,password,success,1800,SSH_CONNECT; SUDO_ELEVATE; SCAN_PORT,macOS-ARM64-7e7630b5,lateral_movement,12,6,0.0,1.0,0,1,0.0,0.0,0.0,1,0,1,0.0,0.0,0,5,0.0,0.7604488680103065,1,lateral_movement,0.92,38,Medium,0,0,0,10,2
user_266,user,2026-07-19 16:29:36.234728,192.168.254.209,Singapore,1.3521,103.8198,Public_API,public,password,success,1652,HTTP_GET /api/v1/catalog; HTTP_GET /api/v1/health,macOS-ARM64-894f53ba,normal,16,6,0.0,0.1,0,1,1561.930136900398,0.0,0.0,0,0,0,0.487037037037037,0.0259259259259259,0,5,0.487037037037037,0.3506011472972202,0,lateral_movement,0.49,38,Medium,0,25,0,1,0
sa_009,service_account,2026-07-09 03:08:46.967118,10.0.50.124,San Francisco,37.7749,-122.4194,CRM_System,internal,certificate,success,443,SEARCH_DIRECTORY; READ_DOC; LOGIN; UPDATE_PROFILE,Linux-Server-643e49a4,normal,3,3,1.0,0.3,0,3,0.0,0.0,0.0,1,0,0,0.0,0.1124999999999999,0,4,0.0,0.5599762305002095,0,lateral_movement,0.54,38,Medium,0,0,15,3,0
user_252,user,2026-06-26 22:57:57.525811,192.168.10.74,Tokyo,35.6762,139.6503,Financial_Master,critical,password,success,1673,SUDO_ELEVATE; MODIFY_ROLES; ADMIN_LOGIN,Win11-x64-7afc11b7,normal,22,4,0.5,1.0,0,1,0.0,0.0,0.0,0,0,0,0.5,0.8333333333333334,1,5,0.5,0.5914414128579797,0,lateral_movement,0.68,38,Medium,0,0,8,10,0
user_695,user,2026-06-29 03:28:08.854428,192.168.50.30,Toronto,43.6532,-79.3832,HR_Portal,internal,token,success,494,SEARCH_DIRECTORY; LOGIN,macOS-ARM64-2d3e9b49,normal,3,0,1.0,0.3,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0,1,3,0.0,0.5605616905296205,0,lateral_movement,0.53,38,Medium,0,0,15,3,0
dev_018,edge_device,2026-07-14 02:52:13.950597,172.16.28.40,London,51.5074,-0.1278,Company_Wiki,internal,certificate,success,60,SEARCH_DIRECTORY,IoT-Firmware-80ac2cd7,normal,2,1,1.0,0.3,0,3,0.0,0.0,0.0,1,0,0,0.0,0.0,0,3,0.0,0.5651900306701363,0,lateral_movement,0.55,38,Medium,0,0,15,3,0
user_872,user,2026-07-01 01:30:13.450891,192.168.237.136,New York,40.7128,-74.006,HR_Portal,internal,biometric,success,728,UPDATE_PROFILE; LOGIN; SEARCH_DIRECTORY; READ_DOC,Win11-x64-e55bc2ab,normal,1,2,1.0,0.3,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,1,3,0.0,0.5760610407504085,0,lateral_movement,0.55,38,Medium,0,0,15,3,0
user_959,user,2026-06-26 21:02:40.846927,192.168.100.158,Singapore,1.3521,103.8198,Financial_Master,critical,password,success,1536,SUDO_ELEVATE; ADMIN_LOGIN,macOS-ARM64-dca6a806,normal,21,4,0.5,1.0,0,1,0.0,0.0,0.0,0,0,0,0.5,0.9166666666666666,1,4,0.5,0.5813399223919149,0,lateral_movement,0.7,38,Medium,0,0,8,10,0
user_802,user,2026-06-26 22:36:09.458107,192.168.49.219,Sydney,-33.8688,151.2093,Prod_Master_DB,critical,password,success,890,ADMIN_LOGIN; SUDO_ELEVATE; MODIFY_ROLES; SELECT_ALL_CREDENTIALS,macOS-ARM64-31f88c81,normal,22,4,0.5,1.0,0,1,0.0,0.0,0.0,0,0,0,0.5,0.8333333333333334,1,3,0.5,0.5925855977821437,0,lateral_movement,0.55,38,Medium,0,0,8,10,0
sa_047,service_account,2026-06-29 02:51:35.570477,10.0.34.126,London,51.5074,-0.1278,Dev_Database,restricted,certificate,success,398,SSH_CONNECT; QUERY_TABLE; GIT_PULL; RUN_BUILD_SCRIPT,Linux-Server-fce330c0,normal,2,0,1.0,0.7,0,3,0.0,0.0,0.0,0,0,0,0.5,-0.5,1,3,0.5,0.4604502855368915,0,lateral_movement,0.67,38,Medium,0,0,15,7,0
sa_086,service_account,2026-07-14 03:50:08.970586,10.0.21.15,New York,40.7128,-74.006,HR_Portal,internal,token,success,280,READ_DOC; SEARCH_DIRECTORY; LOGIN; UPDATE_PROFILE,Linux-Server-e05860a8,normal,3,1,1.0,0.3,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0411764705882352,0,3,0.0,0.5663968600868042,0,lateral_movement,0.52,38,Medium,0,0,15,3,0
user_041,user,2026-07-14 04:13:31.393214,192.168.189.139,New York,40.7128,-74.006,Public_API,public,biometric,success,517,HTTP_GET /api/v1/health,Ubuntu-Linux-9451e273,normal,4,1,1.0,0.1,0,4,0.0,0.0,0.0,1,0,0,0.0,0.065,0,3,0.0,0.6222657074501947,0,lateral_movement,0.54,38,Medium,0,0,15,1,0
user_277,user,2026-06-29 02:50:37.266923,192.168.116.243,Tokyo,35.6762,139.6503,Public_API,public,biometric,success,502,HTTP_GET /api/v1/catalog; HTTP_GET /api/v1/health; HTTP_GET /docs,Ubuntu-Linux-65b76c22,normal,2,0,1.0,0.1,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,0,5,0.0,0.6324373576828215,0,lateral_movement,0.56,38,Medium,0,0,15,1,0
user_935,user,2026-06-29 02:34:50.047488,192.168.222.134,Paris,48.8566,2.3522,Public_API,public,biometric,success,407,HTTP_GET /api/v1/health; HTTP_GET /api/v1/catalog,Ubuntu-Linux-2c1fed01,normal,2,0,1.0,0.1,0,4,0.0,0.0,0.0,0,0,0,1.0,1.0,1,4,1.0,0.6210449259283204,0,device_spoofing,0.53,38,Medium,0,0,15,1,0
user_838,user,2026-07-19 06:25:00.179586,192.168.43.203,Paris,48.8566,2.3522,Dev_Database,restricted,password,success,1800,SSH_CONNECT; SUDO_ELEVATE; SCAN_PORT,Win11-x64-8c54a98e,lateral_movement,6,6,0.5,0.7,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0225806451612903,0,7,0.0,0.6740101979287868,0,lateral_movement,1.0,38,Medium,0,0,8,7,0
user_623,user,2026-07-01 22:45:49.744275,192.168.1.4,Berlin,52.52,13.405,Dev_Database,restricted,password,success,1800,SSH_CONNECT; SUDO_ELEVATE; SCAN_PORT,Win11-x64-5432eeb1,lateral_movement,22,2,0.5,0.7,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,0,6,0.0,0.6821619058469567,0,lateral_movement,1.0,38,Medium,0,0,8,7,0
user_622,user,2026-07-19 05:04:00.082991,192.168.11.141,Sydney,-33.8688,151.2093,CRM_System,internal,token,success,1565,SEARCH_DIRECTORY; UPDATE_PROFILE,Win11-x64-8b1a5a06,normal,5,6,1.0,0.3,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0559139784946236,0,3,0.0,0.5719178496334948,0,lateral_movement,0.67,38,Medium,0,0,15,3,0
sa_074,service_account,2026-07-19 04:02:01.461315,10.0.37.34,London,51.5074,-0.1278,Analytics_Lake,restricted,certificate,success,389,QUERY_TABLE; RUN_BUILD_SCRIPT; GIT_PULL; SSH_CONNECT,Linux-Server-65171112,normal,4,6,1.0,0.7,0,3,0.0,0.0,0.0,0,0,0,0.8086021505376344,0.0225806451612903,0,6,0.8086021505376344,0.4496887317787557,0,lateral_movement,0.64,38,Medium,0,0,15,7,0
user_619,user,2026-06-29 01:53:28.471824,192.168.134.70,London,51.5074,-0.1278,Public_API,public,password,success,1464,HTTP_GET /api/v1/catalog; HTTP_GET /docs,Ubuntu-Linux-8324cc8a,normal,1,0,1.0,0.1,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,0,4,0.0,0.6305610003970594,0,lateral_movement,0.65,38,Medium,0,0,15,1,0
user_019,user,2026-07-05 02:50:08.365062,192.168.185.30,New York,40.7128,-74.006,Company_Wiki,internal,biometric,success,581,UPDATE_PROFILE; SEARCH_DIRECTORY,Ubuntu-Linux-fb2591a2,normal,2,6,1.0,0.3,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,0,5,0.0,0.5786144548958749,0,lateral_movement,0.57,38,Medium,0,0,15,3,0
user_159,user,2026-07-01 21:19:32.411334,192.168.21.157,Tokyo,35.6762,139.6503,Dev_Database,restricted,password,success,1800,SSH_CONNECT; SUDO_ELEVATE; SCAN_PORT,Win11-x64-561e2df8,lateral_movement,21,2,0.5,0.7,0,1,0.0,0.0,0.0,1,0,0,0.0,0.1666666666666666,0,4,0.0,0.6783862313981163,0,lateral_movement,1.0,38,Medium,0,0,8,7,0
user_388,user,2026-07-01 21:21:55.208861,192.168.50.159,Tokyo,35.6762,139.6503,Dev_Database,restricted,biometric,success,942,QUERY_TABLE; RUN_BUILD_SCRIPT; GIT_PULL,Win11-x64-ce930727,normal,21,2,0.5,0.7,0,4,0.0,0.0,0.0,1,0,0,0.0,0.25,0,4,0.0,0.6771361216332071,0,lateral_movement,0.88,38,Medium,0,0,8,7,0
user_809,user,2026-07-05 01:57:18.001694,192.168.121.47,London,51.5074,-0.1278,Company_Wiki,internal,biometric,success,369,SEARCH_DIRECTORY; READ_DOC,Ubuntu-Linux-7d6a897a,normal,1,6,1.0,0.3,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,0,3,0.0,0.5789287314232308,0,lateral_movement,0.55,38,Medium,0,0,15,3,0
dev_190,edge_device,2026-07-01 22:20:49.028926,172.16.59.178,Berlin,52.52,13.405,Public_API,public,certificate,failure,14,HTTP_GET /docs; HTTP_GET /api/v1/health; HTTP_GET /api/v1/catalog,IoT-Firmware-81581446,normal,22,2,0.5,0.1,1,3,0.0,0.0,0.0,0,0,1,1.0,0.0,0,1,1.0,0.7964157247024976,1,credential_stuffing,0.31,38,Medium,0,0,8,1,2
user_164,user,2026-06-27 03:33:14.771874,192.168.98.147,London,51.5074,-0.1278,Public_API,public,biometric,success,2126,HTTP_GET /api/v1/health,Win11-x64-450ec3e6,normal,3,5,1.0,0.1,0,4,0.0,0.0,0.0,0,0,0,1.0,1.0,1,5,1.0,0.639644345581875,0,device_spoofing,0.33,38,Medium,0,0,15,1,0
user_673,user,2026-07-05 22:39:13.203420,192.168.78.126,Toronto,43.6532,-79.3832,Company_Wiki,internal,token,failure,662,SEARCH_DIRECTORY; LOGIN; UPDATE_PROFILE; READ_DOC,Ubuntu-Linux-ee449c38,normal,22,6,0.5,0.3,1,2,0.0,0.0,0.0,0,0,1,0.461111111111111,0.2555555555555555,0,4,0.461111111111111,0.75407844111853,1,device_spoofing,0.33,38,Medium,0,0,8,3,2
dev_088,edge_device,2026-07-20 07:49:16.752634,172.16.70.5,Singapore,1.3521,103.8198,Public_API,public,certificate,failure,95,HTTP_GET /docs,IoT-Firmware-11a8be29,normal,7,0,0.5,0.1,1,3,0.0,0.0,0.0,0,0,1,1.0,0.0241379310344827,0,1,1.0,0.7962054653763238,1,brute_force,0.31,38,Medium,0,0,8,1,2
user_931,user,2026-07-19 22:21:52.710879,192.168.135.78,Sydney,-33.8688,151.2093,HR_Portal,internal,biometric,failure,522,READ_DOC,Win11-x64-cfb10dba,normal,22,6,0.5,0.3,1,4,0.0,0.0,0.0,0,0,1,0.4435483870967741,0.0,0,4,0.4435483870967741,0.7296018594022496,1,device_spoofing,0.28,38,Medium,0,0,8,3,2
user_309,user,2026-06-28 04:53:10.492082,192.168.250.25,London,51.5074,-0.1278,Public_API,public,biometric,success,1533,HTTP_GET /docs,Win11-x64-4f6c52eb,normal,4,6,1.0,0.1,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,1,3,0.0,0.6423773078215067,0,lateral_movement,0.69,38,Medium,0,0,15,1,0
user_443,user,2026-07-25 23:56:58.704854,192.168.48.81,Sydney,-33.8688,151.2093,CRM_System,internal,password,failure,1061,LOGIN,Win11-x64-7a2301a9,normal,23,5,0.5,0.3,1,1,0.0,0.0,0.0,0,0,1,0.3276470588235293,0.1423529411764705,0,4,0.3276470588235293,0.7413831371591005,1,device_spoofing,0.27,38,Medium,0,0,8,3,2
user_617,user,2026-07-06 01:58:00.027678,192.168.32.141,San Francisco,37.7749,-122.4194,Company_Wiki,internal,token,success,558,READ_DOC,macOS-ARM64-51d6c1c3,normal,1,0,1.0,0.3,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0642533936651583,0,4,0.0,0.5770074620312807,0,lateral_movement,0.57,38,Medium,0,0,15,3,0
user_551,user,2026-06-28 01:46:35.691630,192.168.41.14,Toronto,43.6532,-79.3832,Company_Wiki,internal,password,success,564,READ_DOC; SEARCH_DIRECTORY; UPDATE_PROFILE; LOGIN,macOS-ARM64-0a1abe2b,normal,1,6,1.0,0.3,0,1,0.0,0.0,0.0,1,0,0,0.0,0.0,1,4,0.0,0.5646326388508689,0,lateral_movement,0.57,38,Medium,0,0,15,3,0
user_383,user,2026-06-27 04:47:54.551733,192.168.106.36,New York,40.7128,-74.006,Company_Wiki,internal,token,success,525,LOGIN; READ_DOC; SEARCH_DIRECTORY,Win11-x64-a39c04d0,normal,4,5,1.0,0.3,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0,1,2,0.0,0.5701247279295804,0,lateral_movement,0.53,38,Medium,0,0,15,3,0
user_779,user,2026-06-28 01:36:01.020646,192.168.223.174,London,51.5074,-0.1278,Company_Wiki,internal,token,success,1776,READ_DOC; LOGIN; SEARCH_DIRECTORY,macOS-ARM64-91dd3e1a,normal,1,6,1.0,0.3,0,2,0.0,0.0,0.0,0,0,0,0.5,-0.5833333333333333,1,7,0.5,0.5829014072546699,0,lateral_movement,0.58,38,Medium,0,0,15,3,0
user_070,user,2026-07-16 12:45:13.272344,192.168.105.84,Sydney,-33.8688,151.2093,Public_API,public,biometric,success,1530,HTTP_GET /api/v1/health; HTTP_GET /api/v1/catalog,Ubuntu-Linux-bb62b854,normal,12,3,0.0,0.1,0,4,1880.0531442348808,0.0,0.0,0,0,0,0.2619528619528619,0.0,0,5,0.2619528619528619,0.3305107589178215,0,lateral_movement,0.55,38,Medium,0,25,0,1,0
user_169,user,2026-07-07 01:01:45.677729,192.168.188.34,Toronto,43.6532,-79.3832,CRM_System,internal,biometric,success,1002,LOGIN; READ_DOC; SEARCH_DIRECTORY,macOS-ARM64-f147475c,normal,1,1,1.0,0.3,0,4,0.0,0.0,0.0,1,0,0,0.0,0.0,0,4,0.0,0.5692205146636455,0,lateral_movement,0.61,38,Medium,0,0,15,3,0
user_147,user,2026-06-28 01:18:34.272348,192.168.169.126,Toronto,43.6532,-79.3832,HR_Portal,internal,token,success,1608,UPDATE_PROFILE,Ubuntu-Linux-e50dacd9,normal,1,6,1.0,0.3,0,2,0.0,0.0,0.0,1,0,0,0.0,0.0,1,4,0.0,0.5740880121486492,0,lateral_movement,0.71,38,Medium,0,0,15,3,0
dev_042,edge_device,2026-07-07 00:40:35.984158,172.16.75.90,Sydney,-33.8688,151.2093,Analytics_Lake,restricted,certificate,success,59,SSH_CONNECT,IoT-Firmware-cabdc041,normal,0,1,0.5,0.7,0,3,0.0,0.0,0.0,1,0,0,0.0,0.1733333333333333,0,5,0.0,0.6833254192911423,0,lateral_movement,0.76,38,Medium,0,0,8,7,0
user_378,user,2026-07-16 22:10:48.993796,192.168.240.150,Sydney,-33.8688,151.2093,HR_Portal,internal,password,failure,737,LOGIN; SEARCH_DIRECTORY,Ubuntu-Linux-1a2525d3,normal,22,3,0.5,0.3,1,1,0.0,0.0,0.0,0,0,1,0.4863636363636363,0.0491477272727272,0,5,0.4863636363636363,0.7286430013718361,1,device_spoofing,0.29,38,Medium,0,0,8,3,2
user_305,user,2026-07-24 00:00:00.001503,192.168.73.127,New York,40.7128,-74.006,SSH_Bastion,restricted,password,success,1800,SSH_CONNECT; SUDO_ELEVATE; SCAN_PORT,Win11-x64-6bbba0cc,lateral_movement,0,4,0.5,0.7,0,1,0.0,0.0,0.0,1,0,0,0.0,0.1472222222222222,0,5,0.0,0.6603423163210225,0,lateral_movement,0.97,38,Medium,0,0,8,7,0
user_234,user,2026-07-23 23:39:51.517553,192.168.25.143,London,51.5074,-0.1278,HR_Portal,internal,biometric,failure,1913,UPDATE_PROFILE; READ_DOC,macOS-ARM64-4c5f3433,normal,23,3,0.5,0.3,1,4,0.0,0.0,0.0,0,0,1,0.5544186046511628,0.1613953488372093,0,5,0.5544186046511628,0.7469558822101987,1,lateral_movement,0.35,38,Medium,0,0,8,3,2
